orders.brand,orders.country,orders.delivery_week,orders.dishbags,orders.product_type,orders.count_all_orders
dn,au,2019-07-29,5.0000,2 person,691
ms,au,2019-07-29,3.0000,2 person,8090
ms,us,2019-07-29,3.0000,family,626
ms,de,2019-07-29,4.0000,family,131
dn,au,2019-07-22,6.0000,2 person,1
ms,au,2019-07-22,2.0000,2 person,2201
ms,nl,2019-07-22,2.0000,family,90
ms,us,2019-07-22,3.0000,family,622
ms,au,2019-07-22,3.0000,family,1765
ms,de,2019-07-22,2.0000,2 person,402
ms,de,2019-07-22,3.0000,family,164
dn,au,2019-07-22,4.0000,2 person,555
dn,us,2019-07-22,4.0000,2 person,955
ms,us,2019-07-22,5.0000,2 person,66
ms,de,2019-07-22,6.0000,2 person,68
dn,us,2019-07-22,3.0000,family,2133
dn,au,2019-07-22,5.0000,2 person,702
ms,at,2019-07-22,3.0000,2 person,577
ms,be,2019-07-22,5.0000,2 person,35
ms,be,2019-07-22,3.0000,2 person,793
ms,us,2019-07-22,6.0000,2 person,63
dn,us,2019-07-22,2.0000,family,1
ms,at,2019-07-22,2.0000,2 person,147
ms,us,2019-07-22,4.0000,2 person,710
ms,be,2019-07-22,4.0000,family,28
dn,us,2019-07-22,5.0000,2 person,830
dn,au,2019-07-22,3.0000,2 person,1970
ms,at,2019-07-22,4.0000,family,49
dn,us,2019-07-22,5.0000,family,267
ms,nl,2019-07-22,5.0000,2 person,87
ms,be,2019-07-22,2.0000,2 person,88
ms,nl,2019-07-22,4.0000,2 person,377
ms,de,2019-07-22,4.0000,2 person,357
ms,de,2019-07-22,4.0000,family,129
ms,nl,2019-07-22,3.0000,family,142
dn,au,2019-07-22,3.0000,family,912
ms,nl,2019-07-22,2.0000,2 person,187
ms,au,2019-07-22,3.0000,2 person,7956
dn,us,2019-07-22,4.0000,family,249
ms,at,2019-07-22,2.0000,family,37
ms,be,2019-07-22,2.0000,family,67
ms,de,2019-07-22,5.0000,2 person,163
ms,nl,2019-07-22,6.0000,2 person,20
ms,be,2019-07-22,4.0000,2 person,123
ms,au,2019-07-22,4.0000,2 person,2059
ms,at,2019-07-22,4.0000,2 person,127
ms,be,2019-07-22,6.0000,2 person,10
ms,at,2019-07-22,3.0000,family,37
ms,us,2019-07-22,2.0000,family,889
ms,us,2019-07-22,4.0000,family,219
ms,au,2019-07-22,2.0000,family,1197
dn,us,2019-07-22,6.0000,2 person,1
ms,at,2019-07-22,6.0000,2 person,21
ms,nl,2019-07-22,4.0000,family,44
ms,be,2019-07-22,3.0000,family,85
ms,de,2019-07-22,2.0000,family,148
dn,au,2019-07-22,4.0000,family,245
dn,au,2019-07-22,5.0000,family,422
ms,au,2019-07-22,5.0000,2 person,422
dn,us,2019-07-22,3.0000,2 person,7632
ms,us,2019-07-22,3.0000,2 person,3636
ms,us,2019-07-22,2.0000,2 person,2181
ms,de,2019-07-22,3.0000,2 person,1438
ms,at,2019-07-22,5.0000,2 person,39
ms,au,2019-07-22,4.0000,family,1125
ms,nl,2019-07-22,3.0000,2 person,2467
ms,au,2019-07-22,6.0000,2 person,148
dn,us,2019-07-15,4.0000,family,260
ms,nl,2019-07-15,2.0000,2 person,203
ms,nl,2019-07-15,3.0000,family,211
ms,at,2019-07-15,2.0000,family,41
ms,de,2019-07-15,4.0000,2 person,382
ms,au,2019-07-15,4.0000,family,1000
ms,at,2019-07-15,2.0000,2 person,146
ms,us,2019-07-15,4.0000,family,220
ms,at,2019-07-15,6.0000,2 person,8
ms,de,2019-07-15,2.0000,family,160
dn,au,2019-07-15,5.0000,family,377
ms,be,2019-07-15,5.0000,2 person,44
ms,au,2019-07-15,2.0000,family,1080
ms,de,2019-07-15,4.0000,family,121
ms,at,2019-07-15,4.0000,2 person,100
ms,au,2019-07-15,3.0000,2 person,7961
ms,au,2019-07-15,3.0000,family,1588
ms,de,2019-07-15,3.0000,family,166
ms,be,2019-07-15,3.0000,family,104
dn,au,2019-07-15,4.0000,family,235
dn,us,2019-07-15,4.0000,2 person,920
ms,at,2019-07-15,5.0000,2 person,22
ms,nl,2019-07-15,6.0000,2 person,37
ms,us,2019-07-15,5.0000,2 person,77
ms,au,2019-07-15,6.0000,2 person,155
ms,us,2019-07-15,3.0000,family,569
ms,us,2019-07-15,4.0000,2 person,691
ms,de,2019-07-15,2.0000,2 person,418
ms,nl,2019-07-15,4.0000,2 person,411
ms,be,2019-07-15,6.0000,2 person,9
ms,au,2019-07-15,5.0000,2 person,374
ms,us,2019-07-15,2.0000,family,899
ms,at,2019-07-15,3.0000,family,44
ms,be,2019-07-15,2.0000,family,65
ms,be,2019-07-15,3.0000,2 person,881
ms,us,2019-07-15,6.0000,2 person,54
ms,au,2019-07-15,2.0000,2 person,2187
ms,be,2019-07-15,2.0000,2 person,126
ms,at,2019-07-15,3.0000,2 person,510
ms,us,2019-07-15,2.0000,2 person,2191
ms,at,2019-07-15,4.0000,family,41
ms,be,2019-07-15,4.0000,2 person,149
ms,nl,2019-07-15,5.0000,2 person,83
ms,de,2019-07-15,6.0000,2 person,67
dn,us,2019-07-15,3.0000,2 person,7453
dn,au,2019-07-15,3.0000,family,823
dn,au,2019-07-15,4.0000,2 person,544
ms,nl,2019-07-15,2.0000,family,104
ms,be,2019-07-15,4.0000,family,26
ms,de,2019-07-15,3.0000,2 person,1502
dn,au,2019-07-15,5.0000,2 person,683
ms,nl,2019-07-15,4.0000,family,48
ms,nl,2019-07-15,3.0000,2 person,2553
dn,us,2019-07-15,5.0000,family,245
dn,au,2019-07-15,3.0000,2 person,1860
dn,us,2019-07-15,3.0000,family,1942
ms,de,2019-07-15,5.0000,2 person,144
ms,au,2019-07-15,4.0000,2 person,1963
ms,us,2019-07-15,3.0000,2 person,3486
dn,us,2019-07-15,5.0000,2 person,738
ms,au,2019-07-08,3.0000,family,1475
ms,de,2019-07-08,3.0000,2 person,1546
dn,au,2019-07-08,5.0000,2 person,596
dn,us,2019-07-08,4.0000,2 person,914
ms,us,2019-07-08,4.0000,2 person,776
ms,us,2019-07-08,2.0000,family,974
ms,nl,2019-07-08,2.0000,family,173
ms,at,2019-07-08,4.0000,family,42
ms,be,2019-07-08,3.0000,family,105
ms,at,2019-07-08,3.0000,family,48
ms,at,2019-07-08,5.0000,2 person,23
ms,at,2019-07-08,4.0000,2 person,107
ms,de,2019-07-08,2.0000,2 person,412
ms,au,2019-07-08,4.0000,family,997
ms,be,2019-07-08,6.0000,2 person,12
ms,au,2019-07-08,3.0000,2 person,7651
ms,nl,2019-07-08,3.0000,2 person,2717
dn,au,2019-07-08,5.0000,family,314
ms,at,2019-07-08,6.0000,2 person,11
ms,us,2019-07-08,3.0000,family,600
dn,us,2019-07-08,3.0000,family,2009
ms,us,2019-07-08,3.0000,2 person,3669
dn,us,2019-07-08,3.0000,2 person,7587
ms,de,2019-07-08,4.0000,family,145
ms,nl,2019-07-08,5.0000,2 person,89
ms,nl,2019-07-08,4.0000,family,72
ms,de,2019-07-08,3.0000,family,191
ms,nl,2019-07-08,3.0000,family,288
ms,be,2019-07-08,4.0000,2 person,140
dn,us,2019-07-08,2.0000,2 person,1
dn,us,2019-07-08,6.0000,2 person,1
ms,nl,2019-07-08,6.0000,2 person,37
ms,be,2019-07-08,3.0000,2 person,900
dn,us,2019-07-08,5.0000,2 person,756
dn,au,2019-07-08,4.0000,2 person,441
ms,au,2019-07-08,2.0000,2 person,2116
ms,au,2019-07-08,4.0000,2 person,1911
ms,us,2019-07-08,6.0000,2 person,57
dn,au,2019-07-08,3.0000,family,729
ms,nl,2019-07-08,2.0000,2 person,248
ms,au,2019-07-08,5.0000,2 person,401
ms,au,2019-07-08,6.0000,2 person,158
dn,us,2019-07-08,4.0000,family,257
ms,nl,2019-07-08,4.0000,2 person,410
ms,us,2019-07-08,2.0000,2 person,2344
ms,at,2019-07-08,2.0000,family,38
ms,us,2019-07-08,4.0000,family,236
ms,us,2019-07-08,5.0000,2 person,109
ms,be,2019-07-08,5.0000,2 person,35
ms,au,2019-07-08,2.0000,family,1037
ms,de,2019-07-08,4.0000,2 person,423
ms,be,2019-07-08,4.0000,family,29
dn,au,2019-07-08,3.0000,2 person,1637
ms,be,2019-07-08,2.0000,family,71
dn,au,2019-07-08,4.0000,family,175
ms,de,2019-07-08,6.0000,2 person,70
ms,at,2019-07-08,3.0000,2 person,505
ms,de,2019-07-08,5.0000,2 person,148
dn,us,2019-07-08,5.0000,family,252
ms,de,2019-07-08,2.0000,family,162
ms,at,2019-07-08,2.0000,2 person,136
ms,be,2019-07-08,2.0000,2 person,119
ms,de,2019-07-01,3.0000,2 person,1577
ms,us,2019-07-01,3.0000,family,508
ms,at,2019-07-01,3.0000,family,43
ms,us,2019-07-01,2.0000,2 person,2027
dn,us,2019-07-01,4.0000,family,235
ms,au,2019-07-01,2.0000,2 person,2080
ms,be,2019-07-01,2.0000,2 person,150
ms,at,2019-07-01,2.0000,2 person,151
ms,us,2019-07-01,3.0000,2 person,3121
ms,be,2019-07-01,4.0000,family,32
ms,nl,2019-07-01,5.0000,2 person,101
dn,au,2019-07-01,4.0000,2 person,420
ms,de,2019-07-01,2.0000,2 person,407
ms,au,2019-07-01,2.0000,family,1099
ms,at,2019-07-01,5.0000,2 person,27
ms,be,2019-07-01,2.0000,family,89
ms,nl,2019-07-01,3.0000,family,389
dn,au,2019-07-01,3.0000,2 person,1573
ms,nl,2019-07-01,2.0000,family,202
ms,at,2019-07-01,3.0000,2 person,564
ms,de,2019-07-01,5.0000,2 person,148
ms,be,2019-07-01,6.0000,2 person,15
dn,au,2019-07-01,5.0000,family,307
ms,nl,2019-07-01,6.0000,2 person,49
dn,us,2019-07-01,5.0000,family,238
dn,us,2019-07-01,5.0000,2 person,700
ms,de,2019-07-01,4.0000,2 person,398
ms,au,2019-07-01,4.0000,family,1024
ms,us,2019-07-01,4.0000,family,215
ms,nl,2019-07-01,4.0000,family,92
ms,au,2019-07-01,3.0000,2 person,7596
ms,be,2019-07-01,3.0000,2 person,1071
ms,de,2019-07-01,2.0000,family,181
dn,au,2019-07-01,4.0000,family,182
